local_datetime,NB_average_delay,SB_average_delay,NB_average_traveltime,SB_average_traveltime,min_units,NB_average_speed,SB_average_speed,speed_units
9/3/2024 2:00,0,0,0.59,0.51,mins,44.9,52.1,mph
9/3/2024 3:00,0,0,0.56,0.58,mins,47.7,45.1,mph
9/3/2024 4:00,0.01,0.01,0.58,0.65,mins,45.8,41.2,mph
9/3/2024 5:00,0.02,0.13,0.61,0.74,mins,43.8,37.2,mph
9/3/2024 6:00,0.04,0.05,0.62,0.63,mins,43.7,43.3,mph
9/3/2024 7:00,0.35,0.01,0.99,0.55,mins,27.9,47.9,mph
9/3/2024 8:00,0.26,0,0.89,0.56,mins,30.9,46.9,mph
9/3/2024 9:00,0.1,0.01,0.72,0.58,mins,36.7,45.7,mph
9/3/2024 10:00,0.16,0,0.78,0.54,mins,34.2,48.7,mph
9/3/2024 11:00,0.12,0,0.76,0.57,mins,35.5,46.6,mph
9/3/2024 12:00,0.15,0.02,0.77,0.59,mins,35.1,45.1,mph
9/3/2024 13:00,0.26,0,0.9,0.57,mins,29.6,46.2,mph
9/3/2024 14:00,0.23,0,0.86,0.58,mins,31.4,46.1,mph
9/3/2024 15:00,0.17,0,0.8,0.56,mins,33.7,47,mph
9/3/2024 16:00,0.22,0,0.84,0.55,mins,31.8,47.9,mph
9/3/2024 17:00,0.27,0.01,0.88,0.56,mins,30.3,47.1,mph
9/3/2024 18:00,0.2,0.01,0.79,0.56,mins,34.3,47.7,mph
9/3/2024 19:00,0.1,0,0.7,0.54,mins,38,49.1,mph
9/3/2024 20:00,0.04,0,0.69,0.56,mins,38.4,47.2,mph
9/3/2024 21:00,0.02,0,0.6,0.55,mins,44.4,48.3,mph
9/3/2024 22:00,0.04,0,0.64,0.55,mins,41.1,48,mph
9/3/2024 23:00,0,0.01,0.56,0.56,mins,47,47,mph
9/4/2024 0:00,0,0,0.52,0.51,mins,51.2,51.7,mph
9/4/2024 1:00,0,0,0.56,0.53,mins,46.9,50.2,mph
9/4/2024 2:00,0,0,0.59,0.56,mins,44.9,46.9,mph
9/4/2024 3:00,0,0,0.6,0.58,mins,43.6,45.7,mph
9/4/2024 4:00,0,0.01,0.54,0.56,mins,49,47.4,mph
9/4/2024 5:00,0.02,0.11,0.59,0.68,mins,44.7,42.3,mph
9/4/2024 6:00,0.07,0,0.67,0.56,mins,40.2,47.4,mph
9/4/2024 7:00,0.59,0.04,1.24,0.62,mins,23.8,44.2,mph
