local_datetime,NB_average_delay,SB_average_delay,NB_average_traveltime,SB_average_traveltime,min_units,NB_average_speed,SB_average_speed,speed_units
11/19/2024 11:00,0.22,0.15,0.68,0.59,mins,24.8,26.7,mph
11/19/2024 12:00,0.21,0.12,0.66,0.56,mins,26.9,28.4,mph
11/19/2024 13:00,0.17,0.13,0.62,0.57,mins,27.4,28.1,mph
11/19/2024 14:00,0.15,0.16,0.57,0.6,mins,30.3,26.5,mph
11/19/2024 15:00,0.24,0.11,0.69,0.55,mins,25.4,28.6,mph
11/19/2024 16:00,0.17,0.1,0.63,0.54,mins,28,28.9,mph
11/19/2024 17:00,0.17,0.11,0.62,0.55,mins,27.3,28.6,mph
11/19/2024 18:00,0.09,0.09,0.53,0.53,mins,32.1,29.6,mph
11/19/2024 19:00,0.13,0.07,0.57,0.51,mins,31,30.9,mph
11/19/2024 20:00,0.24,0.09,0.7,0.52,mins,23.8,30.1,mph
11/19/2024 21:00,0.09,0.14,0.48,0.58,mins,36.7,26.9,mph
11/19/2024 22:00,0.08,0.06,0.49,0.49,mins,34.1,32.4,mph
11/19/2024 23:00,0.02,0.05,0.38,0.48,mins,42.9,32.4,mph
11/20/2024 0:00,0,0.01,0.38,0.41,mins,42.7,38.3,mph
11/20/2024 1:00,0,0.02,0.33,0.41,mins,49.7,39.5,mph
11/20/2024 2:00,0,0,0.37,0.36,mins,44,44,mph
11/20/2024 3:00,0,0,0.37,0.36,mins,44.3,44,mph
11/20/2024 4:00,0,0,0.41,0.36,mins,40.6,44,mph
11/20/2024 5:00,0.02,0.07,0.4,0.49,mins,40.7,33.1,mph
11/20/2024 6:00,0.05,0.12,0.43,0.53,mins,39,29.3,mph
11/20/2024 7:00,0.11,0.1,0.54,0.53,mins,32.1,29.9,mph
11/20/2024 8:00,0.22,0.16,0.67,0.6,mins,26.6,26.5,mph
11/20/2024 9:00,0.2,0.11,0.65,0.54,mins,27,29.2,mph
11/20/2024 10:00,0.27,0.08,0.72,0.52,mins,23.6,30.5,mph
11/20/2024 11:00,0.28,0.13,0.73,0.56,mins,24,28.8,mph
11/20/2024 12:00,0.09,0.05,0.51,0.47,mins,33.2,33.4,mph
11/20/2024 13:00,0.21,0.08,0.66,0.52,mins,26.2,30.4,mph
11/20/2024 14:00,0.23,0.1,0.69,0.54,mins,24.6,29.2,mph
11/20/2024 15:00,0.23,0.11,0.68,0.56,mins,26.7,28.4,mph
11/20/2024 16:00,0.15,0.11,0.59,0.55,mins,29,28.9,mph
11/20/2024 17:00,0.15,0.13,0.6,0.58,mins,29.9,27.5,mph
11/20/2024 18:00,0.33,0.08,0.79,0.51,mins,23.1,30.7,mph
11/20/2024 19:00,0.01,0.07,0.41,0.5,mins,40.5,31.2,mph
11/20/2024 20:00,0.06,0.11,0.43,0.55,mins,39.3,28.7,mph
11/20/2024 21:00,0.2,0.13,0.65,0.57,mins,26.2,27.8,mph
11/20/2024 22:00,0.01,0.09,0.42,0.52,mins,39.4,30.4,mph
11/20/2024 23:00,0.01,0.05,0.39,0.47,mins,41.9,33.3,mph
11/21/2024 0:00,0.01,0.04,0.37,0.47,mins,43.9,33.6,mph
11/21/2024 1:00,0.08,0.01,0.46,0.38,mins,36.9,42,mph
11/21/2024 2:00,0.03,0.06,0.42,0.47,mins,39.8,34.6,mph
11/21/2024 3:00,0.01,0.02,0.38,0.38,mins,43.1,42,mph
11/21/2024 4:00,0.01,0.01,0.39,0.38,mins,42.5,42.4,mph
11/21/2024 5:00,0.02,0.06,0.41,0.48,mins,39.8,33.1,mph
11/21/2024 6:00,0.14,0.11,0.56,0.53,mins,31.1,30.9,mph
11/21/2024 7:00,0.2,0.12,0.66,0.55,mins,25.5,28.6,mph
11/21/2024 8:00,0.21,0.12,0.65,0.55,mins,26.8,28.5,mph
11/21/2024 9:00,0.27,0.19,0.72,0.63,mins,23.5,25.5,mph
11/21/2024 10:00,0.19,0.09,0.65,0.53,mins,26,30.1,mph
11/21/2024 11:00,0.39,0.08,0.85,0.52,mins,20.2,30.5,mph
11/21/2024 12:00,0.05,0.07,0.47,0.5,mins,35.1,32,mph
11/21/2024 13:00,0.12,0.12,0.57,0.55,mins,29.7,28.6,mph
11/21/2024 14:00,0.25,0.1,0.69,0.54,mins,27.3,29.8,mph
11/21/2024 15:00,0.11,0.08,0.54,0.53,mins,31.3,29.9,mph
11/21/2024 16:00,0.11,0.13,0.55,0.57,mins,30.3,27.9,mph
11/21/2024 17:00,0.14,0.12,0.58,0.56,mins,29.9,28.1,mph
11/21/2024 18:00,0.02,0.09,0.44,0.51,mins,38.1,31.2,mph
11/21/2024 19:00,0.2,0.08,0.63,0.52,mins,27.2,30.6,mph
11/21/2024 20:00,0.06,0.07,0.5,0.49,mins,33.5,33.5,mph
11/21/2024 21:00,0.14,0.13,0.57,0.58,mins,29.7,27.4,mph
11/21/2024 22:00,0.05,0.07,0.5,0.5,mins,33.8,31.5,mph
11/21/2024 23:00,0.09,0.04,0.51,0.48,mins,33.7,33.4,mph
11/22/2024 0:00,0,0.04,0.37,0.47,mins,44.9,33.8,mph
11/22/2024 1:00,0,0.01,0.36,0.41,mins,44.9,38.8,mph
11/22/2024 2:00,0,0.05,0.38,0.46,mins,43.8,34.3,mph
11/22/2024 3:00,0,0.03,0.35,0.4,mins,47,40,mph
11/22/2024 4:00,0.01,0,0.39,0.37,mins,42,42.8,mph
11/22/2024 5:00,0.06,0,0.5,0.39,mins,33.4,40.5,mph
11/22/2024 6:00,0.17,0.09,0.6,0.5,mins,30.1,32.2,mph
11/22/2024 7:00,0.17,0.09,0.6,0.53,mins,29.4,29.9,mph
11/22/2024 8:00,0.2,0.15,0.66,0.59,mins,26.3,27.1,mph
11/22/2024 9:00,0.34,0.15,0.79,0.6,mins,21.4,26.9,mph
11/22/2024 10:00,0.11,0.09,0.56,0.53,mins,30.6,29.8,mph
11/22/2024 11:00,0.14,0.11,0.58,0.55,mins,29.5,28.9,mph
11/22/2024 12:00,0.19,0.1,0.64,0.54,mins,27.8,29.5,mph
11/22/2024 13:00,0.21,0.1,0.65,0.54,mins,27.4,29.3,mph
11/22/2024 14:00,0.12,0.18,0.55,0.62,mins,31.1,25.9,mph
11/22/2024 15:00,0.22,0.1,0.67,0.54,mins,25.8,29.6,mph
11/22/2024 16:00,0.25,0.07,0.7,0.51,mins,25,31.1,mph
11/22/2024 17:00,0.09,0.13,0.53,0.57,mins,32.1,27.7,mph
11/22/2024 18:00,0.1,0.12,0.53,0.57,mins,32.2,27.9,mph
11/22/2024 19:00,0.07,0.07,0.48,0.51,mins,34.8,31.1,mph
11/22/2024 20:00,0.11,0.17,0.56,0.61,mins,29.7,26.2,mph
11/22/2024 21:00,0.32,0.16,0.78,0.61,mins,22.2,26.1,mph
11/22/2024 22:00,0.21,0.13,0.66,0.56,mins,25.9,28.2,mph
11/22/2024 23:00,0.15,0.12,0.61,0.56,mins,28.2,28.3,mph
11/23/2024 0:00,0.02,0.06,0.45,0.5,mins,36.9,31.4,mph
11/23/2024 1:00,0,0.05,0.37,0.47,mins,44.6,33.6,mph
11/23/2024 2:00,0.01,0.03,0.37,0.44,mins,43.7,36.2,mph
11/23/2024 3:00,0,0.01,0.38,0.37,mins,43.3,42.3,mph
11/23/2024 4:00,0.01,0.01,0.38,0.36,mins,43.4,43,mph
11/23/2024 5:00,0.03,0.03,0.43,0.43,mins,37.8,37.8,mph
11/23/2024 6:00,0.13,0.08,0.58,0.51,mins,29.2,30.9,mph
11/23/2024 7:00,0.17,0.13,0.62,0.57,mins,27.4,27.7,mph
11/23/2024 8:00,0.14,0.11,0.58,0.53,mins,29.9,29.6,mph
11/23/2024 9:00,0.18,0.12,0.63,0.56,mins,27.6,28.4,mph
11/23/2024 10:00,0.13,0.11,0.58,0.55,mins,29.4,29.3,mph
11/23/2024 11:00,0.16,0.11,0.61,0.55,mins,28.2,28.8,mph
11/23/2024 12:00,0.12,0.13,0.57,0.57,mins,30.1,27.7,mph
11/23/2024 13:00,0.24,0.09,0.7,0.54,mins,24.7,29.2,mph
11/23/2024 14:00,0.11,0.05,0.53,0.49,mins,32.9,31.8,mph
11/23/2024 15:00,0.14,0.12,0.58,0.55,mins,30.4,29.1,mph
11/23/2024 16:00,0.26,0.1,0.72,0.53,mins,23.9,29.7,mph
11/23/2024 17:00,0.14,0.13,0.58,0.57,mins,29.8,28.3,mph
11/23/2024 18:00,0.05,0.17,0.46,0.6,mins,36.1,26.7,mph
11/23/2024 19:00,0.08,0.09,0.5,0.53,mins,34.6,29.9,mph
11/23/2024 20:00,0.03,0.11,0.44,0.55,mins,38.2,29.4,mph
11/23/2024 21:00,0.14,0.14,0.6,0.58,mins,27.9,27.5,mph
11/23/2024 22:00,0.39,0.13,0.83,0.57,mins,25.6,27.6,mph
11/23/2024 23:00,0.03,0.17,0.42,0.6,mins,38.9,27.8,mph
11/24/2024 0:00,0.07,0.07,0.52,0.5,mins,32.3,31.6,mph
11/24/2024 1:00,0,0.02,0.36,0.44,mins,45,35.9,mph
11/24/2024 2:00,0,0.01,0.37,0.42,mins,44.4,37.8,mph
11/24/2024 3:00,0.03,0,0.41,0.36,mins,40.5,44,mph
11/24/2024 4:00,0.01,0.02,0.4,0.42,mins,40.7,37.9,mph
11/24/2024 5:00,0.01,0.01,0.42,0.42,mins,39.4,37.7,mph
11/24/2024 6:00,0.05,0.12,0.45,0.56,mins,38.6,28.2,mph
11/24/2024 7:00,0.16,0.01,0.6,0.45,mins,29.1,34.6,mph
11/24/2024 8:00,0.23,0.07,0.68,0.5,mins,25.1,31.4,mph
11/24/2024 9:00,0.1,0.11,0.53,0.54,mins,32.5,29.7,mph
11/24/2024 10:00,0.2,0.07,0.65,0.48,mins,26.9,32.8,mph
11/24/2024 11:00,0.09,0.16,0.52,0.6,mins,33.3,26.4,mph
11/24/2024 12:00,0.14,0.13,0.58,0.57,mins,30.5,28,mph
11/24/2024 13:00,0.23,0.14,0.67,0.57,mins,26.7,28.5,mph
11/24/2024 14:00,0.26,0.13,0.72,0.57,mins,24.1,28.2,mph
11/24/2024 15:00,0.12,0.11,0.55,0.55,mins,32.4,28.7,mph
11/24/2024 16:00,0.22,0.14,0.67,0.59,mins,26.9,27.3,mph
11/24/2024 17:00,0.08,0.13,0.51,0.57,mins,33.8,27.7,mph
11/24/2024 18:00,0.13,0.11,0.57,0.54,mins,30.2,29,mph
11/24/2024 19:00,0.14,0.1,0.58,0.54,mins,29.6,29.3,mph
11/24/2024 20:00,0.25,0.15,0.71,0.58,mins,23.9,27,mph
11/24/2024 21:00,0.17,0.08,0.61,0.51,mins,27.3,31.1,mph
11/24/2024 22:00,0.2,0.15,0.65,0.58,mins,27,27.5,mph
11/24/2024 23:00,0.02,0.08,0.37,0.52,mins,44.6,30.6,mph
11/25/2024 0:00,0.02,0.08,0.41,0.52,mins,39.7,30.2,mph
11/25/2024 1:00,0.07,0.03,0.49,0.44,mins,34.7,35.4,mph
11/25/2024 2:00,0,0.01,0.37,0.39,mins,44.8,41,mph
11/25/2024 3:00,0,0.01,0.36,0.42,mins,46,38.2,mph
11/25/2024 4:00,0.05,0,0.45,0.36,mins,38.3,44,mph
11/25/2024 5:00,0.06,0.03,0.47,0.43,mins,35.7,36.7,mph
11/25/2024 6:00,0.16,0.16,0.61,0.58,mins,28.4,28.2,mph
11/25/2024 7:00,0.1,0.15,0.54,0.59,mins,31.8,27.6,mph
11/25/2024 8:00,0.18,0.11,0.62,0.54,mins,27.6,29.6,mph
11/25/2024 9:00,0.26,0.09,0.72,0.52,mins,23.7,30,mph
11/25/2024 10:00,0.22,0.17,0.68,0.61,mins,24.8,26.2,mph
11/25/2024 11:00,0.18,0.1,0.63,0.54,mins,27.2,29.4,mph
11/25/2024 12:00,0.23,0.15,0.67,0.59,mins,27.5,27.5,mph
11/25/2024 13:00,0.25,0.11,0.7,0.54,mins,24,29.3,mph
11/25/2024 14:00,0.21,0.07,0.66,0.51,mins,25.8,30.7,mph
11/25/2024 15:00,0.18,0.13,0.61,0.57,mins,29.6,27.9,mph
11/25/2024 16:00,0.21,0.1,0.66,0.54,mins,26,29.1,mph
11/25/2024 17:00,0.09,0.14,0.51,0.58,mins,34.3,27.2,mph
11/25/2024 18:00,0.21,0.12,0.66,0.56,mins,27.3,28,mph
11/25/2024 19:00,0.1,0.11,0.54,0.55,mins,31.6,28.5,mph
11/25/2024 20:00,0.19,0.12,0.65,0.56,mins,26.1,28.3,mph
11/25/2024 21:00,0.08,0.09,0.54,0.53,mins,31.1,30.1,mph
11/25/2024 22:00,0.11,0.06,0.55,0.48,mins,32.1,32.7,mph
11/25/2024 23:00,0.02,0.1,0.4,0.51,mins,41.5,31.6,mph
11/26/2024 0:00,0.01,0.05,0.36,0.48,mins,46.2,32.9,mph
11/26/2024 1:00,0,0,0.4,0.4,mins,41,39.3,mph
11/26/2024 2:00,0.01,0,0.39,0.35,mins,41.9,44.3,mph
11/26/2024 3:00,0.05,0,0.43,0.36,mins,39,44.1,mph
11/26/2024 4:00,0.05,0.01,0.46,0.37,mins,35.8,42.6,mph
11/26/2024 5:00,0.05,0.05,0.47,0.46,mins,35.3,34.6,mph
11/26/2024 6:00,0.25,0.12,0.7,0.53,mins,25,29.6,mph
11/26/2024 7:00,0.09,0.11,0.5,0.54,mins,34.7,29,mph
11/26/2024 8:00,0.13,0.11,0.57,0.54,mins,30.3,29.4,mph
11/26/2024 9:00,0.29,0.09,0.75,0.54,mins,23,29.5,mph
11/26/2024 10:00,0.21,0.14,0.66,0.58,mins,27.2,27.5,mph
11/26/2024 11:00,0.18,0.08,0.63,0.53,mins,27,29.9,mph
11/26/2024 12:00,0.25,0.11,0.71,0.55,mins,24,28.6,mph
11/26/2024 13:00,0.22,0.19,0.66,0.63,mins,27.4,25.4,mph
11/26/2024 14:00,0.31,0.13,0.77,0.57,mins,21.9,27.8,mph
11/26/2024 15:00,0.06,0.1,0.49,0.55,mins,34.2,29,mph
11/26/2024 16:00,0.22,0.13,0.67,0.57,mins,26.5,27.6,mph
11/26/2024 17:00,0.15,0.13,0.59,0.57,mins,29.5,27.5,mph
11/26/2024 18:00,0.1,0.13,0.53,0.57,mins,33,28.3,mph
11/26/2024 19:00,0.13,0.11,0.57,0.55,mins,29.6,29.6,mph
11/26/2024 20:00,0.08,0.09,0.53,0.54,mins,31.6,29.4,mph
11/26/2024 21:00,0.11,0.11,0.57,0.55,mins,29.3,28.5,mph
11/26/2024 22:00,0.12,0.05,0.55,0.47,mins,32.8,33.3,mph
11/26/2024 23:00,0.04,0.06,0.48,0.49,mins,34.5,31.9,mph
11/27/2024 0:00,0.06,0.01,0.5,0.43,mins,33.2,36.3,mph
11/27/2024 1:00,0,0.02,0.35,0.43,mins,46.7,36.7,mph
11/27/2024 2:00,0.03,0.01,0.42,0.39,mins,39.6,39.8,mph
11/27/2024 3:00,0.01,0,0.38,0.36,mins,43.4,43.9,mph
11/27/2024 4:00,0,0,0.34,0.36,mins,48.2,43.8,mph
11/27/2024 5:00,0.01,0.03,0.39,0.44,mins,42,37,mph
11/27/2024 6:00,0.08,0.06,0.51,0.48,mins,33.3,32.8,mph
11/27/2024 7:00,0.14,0.13,0.58,0.56,mins,30.3,28.1,mph
11/27/2024 8:00,0.18,0.17,0.63,0.6,mins,27,26.8,mph
11/27/2024 9:00,0.25,0.14,0.7,0.59,mins,24.9,26.9,mph
11/27/2024 10:00,0.25,0.07,0.71,0.51,mins,24,30.8,mph
11/27/2024 11:00,0.21,0.1,0.65,0.55,mins,26.6,28.8,mph
11/27/2024 12:00,0.14,0.09,0.59,0.54,mins,28.7,29.5,mph
11/27/2024 13:00,0.21,0.13,0.66,0.57,mins,26.4,27.8,mph
11/27/2024 14:00,0.25,0.08,0.7,0.52,mins,25,30.2,mph
11/27/2024 15:00,0.17,0.16,0.63,0.6,mins,26.8,26.4,mph
11/27/2024 16:00,0.24,0.14,0.69,0.58,mins,24.9,27.1,mph
11/27/2024 17:00,0.2,0.15,0.66,0.59,mins,26.2,27.3,mph
11/27/2024 18:00,0.23,0.08,0.67,0.53,mins,26,30,mph
11/27/2024 19:00,0.22,0.11,0.66,0.55,mins,26.8,28.6,mph
11/27/2024 20:00,0.3,0.13,0.75,0.58,mins,22.7,27.3,mph
11/27/2024 21:00,0.35,0.14,0.81,0.58,mins,22.2,27.3,mph
11/27/2024 22:00,0.11,0.07,0.56,0.51,mins,30.2,31,mph
11/27/2024 23:00,0.04,0.09,0.46,0.53,mins,36.3,29.9,mph
11/28/2024 0:00,0.01,0.06,0.4,0.5,mins,40.9,31.7,mph
11/28/2024 1:00,0,0.06,0.34,0.47,mins,47.7,33.6,mph
11/28/2024 2:00,0.01,0.02,0.38,0.4,mins,43.1,39.7,mph
11/28/2024 3:00,0,0.05,0.33,0.44,mins,50,35.8,mph
11/28/2024 4:00,0.02,0,0.39,0.38,mins,42.3,41.4,mph
11/28/2024 5:00,0.02,0.07,0.39,0.51,mins,42,31.2,mph
11/28/2024 6:00,0.13,0.08,0.57,0.51,mins,31.3,31,mph
11/28/2024 7:00,0.11,0.09,0.54,0.52,mins,32.8,30.7,mph
11/28/2024 8:00,0.09,0.07,0.53,0.49,mins,31.8,32.2,mph
11/28/2024 9:00,0.13,0.11,0.56,0.55,mins,32.9,28.4,mph
11/28/2024 10:00,0.21,0.15,0.67,0.58,mins,25.4,27.6,mph
11/28/2024 11:00,0.16,0.09,0.59,0.52,mins,30.6,30.4,mph
11/28/2024 12:00,0.14,0.08,0.59,0.52,mins,29.3,30.7,mph
11/28/2024 13:00,0.05,0.13,0.49,0.57,mins,33.7,27.8,mph
11/28/2024 14:00,0.22,0.11,0.66,0.54,mins,27.6,29.4,mph
11/28/2024 15:00,0.07,0.09,0.48,0.53,mins,36.1,29.8,mph
11/28/2024 16:00,0.12,0.1,0.57,0.54,mins,29.5,30,mph
11/28/2024 17:00,0.1,0.06,0.51,0.49,mins,33.8,32.5,mph
11/28/2024 18:00,0.09,0.11,0.5,0.54,mins,33.7,29,mph
11/28/2024 19:00,0.18,0.09,0.62,0.51,mins,28.6,30.6,mph
11/28/2024 20:00,0.09,0.1,0.52,0.53,mins,32.6,30.3,mph
11/28/2024 21:00,0.16,0.13,0.61,0.57,mins,27.7,27.8,mph
11/28/2024 22:00,0.12,0.1,0.57,0.54,mins,30.1,29.4,mph
11/28/2024 23:00,0.07,0.07,0.49,0.51,mins,35.9,31.2,mph
11/29/2024 0:00,0.01,0.01,0.4,0.41,mins,41.1,38.7,mph
11/29/2024 1:00,0.02,0.03,0.4,0.45,mins,40.7,35.1,mph
11/29/2024 2:00,0,0.03,0.37,0.43,mins,44,37,mph
11/29/2024 3:00,0.02,0.03,0.42,0.43,mins,38.9,37.5,mph
11/29/2024 4:00,0.04,0,0.43,0.38,mins,40.1,41.5,mph
11/29/2024 5:00,0.04,0.01,0.43,0.39,mins,38.8,40.6,mph
11/29/2024 6:00,0.14,0.22,0.58,0.66,mins,30.4,24.5,mph
11/29/2024 7:00,0.18,0.19,0.62,0.63,mins,27.6,25.7,mph
11/29/2024 8:00,0.26,0.11,0.71,0.55,mins,24.1,28.7,mph
11/29/2024 9:00,0.13,0.12,0.58,0.54,mins,29.2,29.3,mph
11/29/2024 10:00,0.16,0.08,0.6,0.52,mins,28.6,30.2,mph
11/29/2024 11:00,0.21,0.11,0.66,0.55,mins,26.4,29.1,mph
11/29/2024 12:00,0.2,0.1,0.66,0.54,mins,25.7,29.3,mph
11/29/2024 13:00,0.21,0.14,0.66,0.58,mins,26.3,27.6,mph
11/29/2024 14:00,0.19,0.1,0.63,0.53,mins,27.4,29.9,mph
11/29/2024 15:00,0.18,0.08,0.62,0.51,mins,27.6,30.7,mph
11/29/2024 16:00,0.19,0.11,0.63,0.55,mins,28.4,28.9,mph
11/29/2024 17:00,0.17,0.12,0.62,0.57,mins,28.5,28,mph
11/29/2024 18:00,0.2,0.13,0.65,0.58,mins,27.3,27.3,mph
11/29/2024 19:00,0.14,0.11,0.56,0.55,mins,31.3,28.8,mph
11/29/2024 20:00,0.24,0.13,0.69,0.57,mins,26.1,27.8,mph
11/29/2024 21:00,0.15,0.15,0.6,0.59,mins,28,27.2,mph
11/29/2024 22:00,0.1,0.16,0.55,0.6,mins,31.1,26.5,mph
11/29/2024 23:00,0.15,0.06,0.6,0.47,mins,28.5,33.4,mph
11/30/2024 0:00,0.01,0.07,0.38,0.5,mins,43,31.4,mph
11/30/2024 1:00,0.03,0.06,0.42,0.45,mins,38.9,34.8,mph
11/30/2024 2:00,0.05,0.04,0.47,0.47,mins,35.5,33.7,mph
11/30/2024 3:00,0.01,0.03,0.37,0.45,mins,44.4,36,mph
11/30/2024 4:00,0.02,0,0.38,0.37,mins,43.6,42.3,mph
11/30/2024 5:00,0.03,0.02,0.41,0.41,mins,40.3,38.9,mph
11/30/2024 6:00,0.13,0.07,0.56,0.5,mins,30.6,31.9,mph
11/30/2024 7:00,0.11,0.15,0.55,0.58,mins,31,28,mph
11/30/2024 8:00,0.09,0.09,0.52,0.52,mins,33,30.8,mph
11/30/2024 9:00,0.11,0.12,0.55,0.56,mins,32,28.5,mph
11/30/2024 10:00,0.16,0.14,0.6,0.58,mins,29.5,27.6,mph
11/30/2024 11:00,0.29,0.12,0.76,0.56,mins,22.9,28.3,mph
11/30/2024 12:00,0.09,0.17,0.53,0.6,mins,31.8,26.8,mph
11/30/2024 13:00,0.15,0.12,0.59,0.56,mins,30.2,28.2,mph
11/30/2024 14:00,0.16,0.14,0.61,0.57,mins,27.8,28,mph
11/30/2024 15:00,0.1,0.2,0.53,0.64,mins,32.6,25.4,mph
11/30/2024 16:00,0.26,0.1,0.7,0.54,mins,26.8,29.2,mph
11/30/2024 17:00,0.1,0.09,0.52,0.53,mins,33.9,29.7,mph
11/30/2024 18:00,0.13,0.12,0.58,0.56,mins,29.2,28.2,mph
11/30/2024 19:00,0.21,0.11,0.65,0.54,mins,27.9,29.5,mph
11/30/2024 20:00,0.16,0.1,0.6,0.53,mins,29.4,29.5,mph
11/30/2024 21:00,0.23,0.1,0.68,0.54,mins,27.3,29.2,mph
11/30/2024 22:00,0.24,0.11,0.71,0.55,mins,23.6,28.9,mph
11/30/2024 23:00,0.09,0.08,0.52,0.49,mins,32,32.9,mph
12/1/2024 0:00,0.05,0.05,0.46,0.47,mins,36,33.5,mph
12/1/2024 1:00,0.11,0.03,0.51,0.45,mins,34.5,34.8,mph
12/1/2024 2:00,0.02,0.03,0.42,0.42,mins,39.6,38.6,mph
12/1/2024 3:00,0,0.02,0.37,0.4,mins,44.4,39.2,mph
12/1/2024 4:00,0,0.02,0.35,0.43,mins,47.5,36.8,mph
12/1/2024 5:00,0.03,0.04,0.41,0.46,mins,40.5,34.3,mph
12/1/2024 6:00,0.03,0.05,0.43,0.46,mins,38,35.1,mph
12/1/2024 7:00,0.09,0.07,0.55,0.48,mins,31,33.7,mph
12/1/2024 8:00,0.08,0.11,0.51,0.53,mins,34.1,30.1,mph
12/1/2024 9:00,0.13,0.11,0.56,0.54,mins,30.7,29.4,mph
12/1/2024 10:00,0.15,0.11,0.59,0.55,mins,30.3,29,mph
12/1/2024 11:00,0.25,0.09,0.7,0.52,mins,24.9,30.5,mph
12/1/2024 12:00,0.12,0.09,0.55,0.53,mins,31.6,30,mph
12/1/2024 13:00,0.29,0.16,0.72,0.59,mins,25.7,26.7,mph
12/1/2024 14:00,0.29,0.17,0.74,0.6,mins,22.8,26.2,mph
12/1/2024 15:00,0.14,0.13,0.57,0.56,mins,30.2,28.8,mph
12/1/2024 16:00,0.14,0.07,0.56,0.5,mins,32.7,31.5,mph
12/1/2024 17:00,0.14,0.06,0.57,0.49,mins,31,31.9,mph
12/1/2024 18:00,0.05,0.1,0.47,0.54,mins,36.1,29.3,mph
12/1/2024 19:00,0.13,0.1,0.54,0.53,mins,33.5,29.5,mph
12/1/2024 20:00,0.33,0.11,0.8,0.55,mins,20.8,28.6,mph
12/1/2024 21:00,0.02,0.12,0.44,0.56,mins,37.8,28,mph
12/1/2024 22:00,0.01,0.05,0.41,0.49,mins,40.4,32.2,mph
12/1/2024 23:00,0.01,0.02,0.4,0.46,mins,41.5,33.9,mph
12/2/2024 0:00,0,0.02,0.38,0.44,mins,43.2,35.9,mph
12/2/2024 1:00,0.01,0.03,0.41,0.44,mins,41.1,36,mph
12/2/2024 2:00,0.01,0,0.38,0.37,mins,43.3,42.6,mph
12/2/2024 3:00,0,0,0.36,0.36,mins,45.3,43,mph
12/2/2024 4:00,0.02,0.03,0.4,0.42,mins,40.7,38.7,mph
12/2/2024 5:00,0.02,0.09,0.41,0.5,mins,40.2,31.7,mph
12/2/2024 6:00,0.07,0.13,0.5,0.55,mins,33.1,28.5,mph
12/2/2024 7:00,0.11,0.15,0.54,0.58,mins,32.5,27.3,mph
12/2/2024 8:00,0.27,0.18,0.73,0.6,mins,24.1,26.9,mph
12/2/2024 9:00,0.17,0.15,0.63,0.59,mins,27.6,26.9,mph
12/2/2024 10:00,0.34,0.15,0.8,0.59,mins,21,26.9,mph
12/2/2024 11:00,0.25,0.12,0.69,0.56,mins,26.5,28.1,mph
12/2/2024 12:00,0.27,0.07,0.73,0.51,mins,23.8,31,mph
12/2/2024 13:00,0.21,0.11,0.65,0.55,mins,28.5,28.8,mph
12/2/2024 14:00,0.09,0.17,0.52,0.61,mins,31.9,26.2,mph
12/2/2024 15:00,0.31,0.09,0.76,0.53,mins,24.1,30,mph
12/2/2024 16:00,0.13,0.11,0.57,0.55,mins,30.5,28.5,mph
12/2/2024 17:00,0.16,0.07,0.61,0.51,mins,27.7,30.9,mph
12/2/2024 18:00,0.13,0.13,0.56,0.56,mins,30.9,28.4,mph
12/2/2024 19:00,0.1,0.04,0.54,0.46,mins,32.4,34.5,mph
12/2/2024 20:00,0.15,0.07,0.58,0.51,mins,29.7,30.8,mph
12/2/2024 21:00,0.26,0.09,0.71,0.52,mins,24,30.8,mph
12/2/2024 22:00,0.04,0.05,0.43,0.48,mins,38.6,32.5,mph
12/2/2024 23:00,0.01,0.06,0.38,0.48,mins,42.8,33.1,mph
12/3/2024 0:00,0.01,0.06,0.42,0.49,mins,39.3,32.2,mph
12/3/2024 1:00,0,0.02,0.34,0.44,mins,48,35.6,mph
12/3/2024 2:00,0.09,0.03,0.49,0.44,mins,35.3,35.9,mph
12/3/2024 3:00,0,0.01,0.38,0.4,mins,43.1,39.3,mph
12/3/2024 4:00,0.01,0.04,0.37,0.45,mins,44.9,35.3,mph
12/3/2024 5:00,0.04,0.06,0.42,0.46,mins,40.4,35,mph
12/3/2024 6:00,0.24,0.15,0.69,0.58,mins,24.6,27.9,mph
12/3/2024 7:00,0.08,0.12,0.52,0.55,mins,32.9,28.6,mph
12/3/2024 8:00,0.11,0.16,0.56,0.6,mins,30.1,26.3,mph
12/3/2024 9:00,0.14,0.12,0.58,0.56,mins,29.8,28.5,mph
12/3/2024 10:00,0.19,0.22,0.64,0.66,mins,26.7,24.8,mph
12/3/2024 11:00,0.2,0.05,0.65,0.49,mins,26.4,32,mph
12/3/2024 12:00,0.21,0.07,0.65,0.52,mins,28,30.4,mph
12/3/2024 13:00,0.23,0.13,0.68,0.57,mins,25.8,27.6,mph
12/3/2024 14:00,0.2,0.11,0.65,0.55,mins,27.1,28.5,mph
12/3/2024 15:00,0.25,0.11,0.7,0.56,mins,24.5,28.6,mph
12/3/2024 16:00,0.17,0.07,0.61,0.51,mins,27.8,30.8,mph
12/3/2024 17:00,0.26,0.1,0.71,0.54,mins,24.1,29.2,mph
12/3/2024 18:00,0.11,0.14,0.55,0.58,mins,31,27.8,mph
12/3/2024 19:00,0.03,0.06,0.43,0.5,mins,38.6,31.7,mph
12/3/2024 20:00,0.09,0.1,0.53,0.53,mins,31.8,30.1,mph
