local_datetime,corridor_id,direction,average_delay,average_traveltime,average_speed
10/22/2024 8:00,eisenhowerdr_to_sagebrushave,SB,0,0.57,46.6
10/22/2024 9:00,sagebrushave_to_eisenhowerdr,NB,0.26,0.92,28.8
10/22/2024 9:00,eisenhowerdr_to_sagebrushave,SB,0,0.57,46.3
10/22/2024 10:00,sagebrushave_to_eisenhowerdr,NB,0.25,0.87,32.2
10/22/2024 10:00,eisenhowerdr_to_sagebrushave,SB,0.01,0.56,47.4
10/22/2024 11:00,sagebrushave_to_eisenhowerdr,NB,0.09,0.69,38.5
10/22/2024 11:00,eisenhowerdr_to_sagebrushave,SB,0.01,0.61,43.7
10/22/2024 12:00,sagebrushave_to_eisenhowerdr,NB,0.17,0.79,34
10/22/2024 12:00,eisenhowerdr_to_sagebrushave,SB,0.01,0.59,45
10/22/2024 13:00,sagebrushave_to_eisenhowerdr,NB,0.18,0.8,33.4
10/22/2024 13:00,eisenhowerdr_to_sagebrushave,SB,0,0.56,47.3
10/22/2024 14:00,sagebrushave_to_eisenhowerdr,NB,0.21,0.84,31.9
10/22/2024 14:00,eisenhowerdr_to_sagebrushave,SB,0,0.58,45.8
10/22/2024 15:00,sagebrushave_to_eisenhowerdr,NB,0.1,0.74,36.2
10/22/2024 15:00,eisenhowerdr_to_sagebrushave,SB,0.01,0.59,44.9
10/22/2024 16:00,sagebrushave_to_eisenhowerdr,NB,0.1,0.74,36.3
10/22/2024 16:00,eisenhowerdr_to_sagebrushave,SB,0,0.55,47.8
10/22/2024 17:00,sagebrushave_to_eisenhowerdr,NB,0.15,0.79,34.7
10/22/2024 17:00,eisenhowerdr_to_sagebrushave,SB,0,0.57,46.6
10/22/2024 18:00,sagebrushave_to_eisenhowerdr,NB,0.09,0.69,38.8
10/22/2024 18:00,eisenhowerdr_to_sagebrushave,SB,0.01,0.55,47.9
10/22/2024 19:00,sagebrushave_to_eisenhowerdr,NB,0.04,0.64,41.9
10/22/2024 19:00,eisenhowerdr_to_sagebrushave,SB,0.01,0.57,46.9
10/22/2024 20:00,sagebrushave_to_eisenhowerdr,NB,0.08,0.68,39.6
10/22/2024 20:00,eisenhowerdr_to_sagebrushave,SB,0,0.57,46.7
10/22/2024 21:00,sagebrushave_to_eisenhowerdr,NB,0.03,0.63,42
10/22/2024 21:00,eisenhowerdr_to_sagebrushave,SB,0.05,0.69,39.3
10/22/2024 22:00,sagebrushave_to_eisenhowerdr,NB,0.02,0.61,43.7
10/22/2024 22:00,eisenhowerdr_to_sagebrushave,SB,0,0.62,43
10/22/2024 23:00,sagebrushave_to_eisenhowerdr,NB,0.02,0.54,49.7
10/22/2024 23:00,eisenhowerdr_to_sagebrushave,SB,0,0.51,52.2
10/23/2024 0:00,sagebrushave_to_eisenhowerdr,NB,0.01,0.55,48.5
10/23/2024 0:00,eisenhowerdr_to_sagebrushave,SB,0,0.51,51.6
10/23/2024 1:00,sagebrushave_to_eisenhowerdr,NB,0.01,0.62,42.9
10/23/2024 1:00,eisenhowerdr_to_sagebrushave,SB,0,0.52,50.9
10/23/2024 2:00,sagebrushave_to_eisenhowerdr,NB,0,0.57,46.3
10/23/2024 2:00,eisenhowerdr_to_sagebrushave,SB,0,0.52,50.8
10/23/2024 3:00,sagebrushave_to_eisenhowerdr,NB,0,0.56,47.6
10/23/2024 3:00,eisenhowerdr_to_sagebrushave,SB,0,0.55,48.4
10/23/2024 4:00,sagebrushave_to_eisenhowerdr,NB,0,0.54,48.9
10/23/2024 4:00,eisenhowerdr_to_sagebrushave,SB,0,0.6,43.6
10/23/2024 5:00,sagebrushave_to_eisenhowerdr,NB,0,0.53,50
10/23/2024 5:00,eisenhowerdr_to_sagebrushave,SB,0,0.52,51
10/23/2024 6:00,sagebrushave_to_eisenhowerdr,NB,0.08,0.67,40.3
10/23/2024 6:00,eisenhowerdr_to_sagebrushave,SB,0,0.54,49.5
10/23/2024 7:00,sagebrushave_to_eisenhowerdr,NB,0.07,0.71,37.6
10/23/2024 7:00,eisenhowerdr_to_sagebrushave,SB,0,0.54,49.1
10/23/2024 8:00,sagebrushave_to_eisenhowerdr,NB,0.22,0.89,30.2
10/23/2024 8:00,eisenhowerdr_to_sagebrushave,SB,0,0.56,47.1
10/23/2024 9:00,sagebrushave_to_eisenhowerdr,NB,0.04,0.65,41.6
10/23/2024 9:00,eisenhowerdr_to_sagebrushave,SB,0,0.54,49.2
10/23/2024 10:00,sagebrushave_to_eisenhowerdr,NB,0.14,0.75,36.9
10/23/2024 10:00,eisenhowerdr_to_sagebrushave,SB,0,0.55,47.8
10/23/2024 11:00,sagebrushave_to_eisenhowerdr,NB,0.07,0.67,40.4
10/23/2024 11:00,eisenhowerdr_to_sagebrushave,SB,0,0.56,47.1
10/23/2024 12:00,sagebrushave_to_eisenhowerdr,NB,0.06,0.67,39.6
10/23/2024 12:00,eisenhowerdr_to_sagebrushave,SB,0,0.56,47.4
10/23/2024 13:00,sagebrushave_to_eisenhowerdr,NB,0.05,0.61,44.7
10/23/2024 13:00,eisenhowerdr_to_sagebrushave,SB,0,0.58,45.6
10/23/2024 14:00,sagebrushave_to_eisenhowerdr,NB,0.05,0.64,41.7
10/23/2024 14:00,eisenhowerdr_to_sagebrushave,SB,0,0.56,46.9
10/23/2024 15:00,sagebrushave_to_eisenhowerdr,NB,0.09,0.71,38
10/23/2024 15:00,eisenhowerdr_to_sagebrushave,SB,0,0.54,48.5
10/23/2024 16:00,sagebrushave_to_eisenhowerdr,NB,0.01,0.6,44.1
10/23/2024 16:00,eisenhowerdr_to_sagebrushave,SB,0,0.56,47.2
10/23/2024 17:00,sagebrushave_to_eisenhowerdr,NB,0.06,0.66,40.5
10/23/2024 17:00,eisenhowerdr_to_sagebrushave,SB,0,0.56,47.2
10/23/2024 18:00,sagebrushave_to_eisenhowerdr,NB,0.05,0.63,43.6
10/23/2024 18:00,eisenhowerdr_to_sagebrushave,SB,0,0.57,46.7
10/23/2024 19:00,sagebrushave_to_eisenhowerdr,NB,0.02,0.6,44.4
